Date,Close
2020-11-02,30696.780107801984
2020-11-03,30790.864393913627
2020-11-04,30896.33536772533
2020-11-05,30994.31344120099
2020-11-06,31092.136629168715
2020-11-07,31203.12439768859
2020-11-08,31311.37856117847
2020-11-09,31419.513657538475
2020-11-10,31532.568445610017
2020-11-11,31632.778484026345
2020-11-12,31739.598013739294
2020-11-13,31836.49534617336
2020-11-14,31939.737009698245
2020-11-15,32038.435579154568
2020-11-16,32139.405538804494
2020-11-17,32245.357109058863
2020-11-18,32337.17490222653
2020-11-19,32458.098774983384
2020-11-20,32548.038601168388
2020-11-21,32635.89671504051
2020-11-22,32747.477823775513
2020-11-23,32855.39445071514
2020-11-24,32961.63564888566
2020-11-25,33067.9191039783
2020-11-26,33167.796636249834
2020-11-27,33258.824092534975
2020-11-28,33359.582138116915
2020-11-29,33452.8105210018
2020-11-30,33562.56171833597
2020-12-01,33661.09114452095
2020-12-02,33752.83617255303
2020-12-03,33849.6223141365
2020-12-04,33953.75162867925
2020-12-05,34048.114383151216
2020-12-06,34139.89217919555
2020-12-07,34242.32905131047
2020-12-08,34344.77871702156
2020-12-09,34439.70928526785
2020-12-10,34534.998902211664
2020-12-11,34637.31940158524
2020-12-12,34722.83855817027
2020-12-13,34808.7639204265
2020-12-14,34901.57947821398
2020-12-15,34999.44500669686
2020-12-16,35102.554082352835
2020-12-17,35217.307644522334
2020-12-18,35325.884240754356
2020-12-19,35424.28485545472
2020-12-20,35524.09469337569
2020-12-21,35614.06939972931
2020-12-22,35713.88426836939
2020-12-23,35810.99768198019
2020-12-24,35914.22486758357
2020-12-25,36005.95255814805
2020-12-26,36111.14602329046
2020-12-27,36226.473412420484
2020-12-28,36325.38581093591
2020-12-29,36429.4029281569
2020-12-30,36536.304368074016
2020-12-31,36632.29216335516
2021-01-01,36734.533088173266
2021-01-02,36834.65901218108
2021-01-03,36935.63577316657
2021-01-04,37027.90567532802
2021-01-05,37128.15077707061
2021-01-06,37233.13075998306
2021-01-07,37347.64219606101
2021-01-08,37457.234904321864
2021-01-09,37578.76672889698
2021-01-10,37671.0932532681
2021-01-11,37779.81645963531
2021-01-12,37881.64987969269
2021-01-13,38003.54790902487
2021-01-14,38095.46492617132
2021-01-15,38187.06770774951
2021-01-16,38281.073781295076
2021-01-17,38359.83482405198
2021-01-18,38454.577273835166
2021-01-19,38546.985947219626
2021-01-20,38648.48988508439
2021-01-21,38751.90744484216
2021-01-22,38870.66915323432
2021-01-23,38980.173391616176
2021-01-24,39074.40435505955
2021-01-25,39165.42020834607
2021-01-26,39270.33940006114
2021-01-27,39357.13706799093
2021-01-28,39475.45165564947
2021-01-29,39587.24605685668
2021-01-30,39682.554300335636
2021-01-31,39765.42295504473
2021-02-01,39878.96167878638
2021-02-02,39977.81628033385
2021-02-03,40090.19444345358
2021-02-04,40174.25016686564
2021-02-05,40268.256416636104
2021-02-06,40368.30885363329
2021-02-07,40468.77865957093
2021-02-08,40564.27800485614
2021-02-09,40670.50650417961
2021-02-10,40759.83029988578
2021-02-11,40858.40650503557
2021-02-12,40959.60946135269
2021-02-13,41064.753849693276
2021-02-14,41171.86999847416
2021-02-15,41260.62357755578
2021-02-16,41345.28243584842
2021-02-17,41458.05920406741
2021-02-18,41561.38234418721
2021-02-19,41653.897478821644
2021-02-20,41769.408998576866
2021-02-21,41870.5657449198
2021-02-22,41982.358716760435
2021-02-23,42083.033901574534
2021-02-24,42203.641380823356
2021-02-25,42321.19478924779
2021-02-26,42418.705147763
2021-02-27,42528.42085727255
2021-02-28,42634.8746167684
2021-03-01,42748.560932343724
2021-03-02,42838.91169773792
2021-03-03,42945.772212337906
2021-03-04,43056.3564572064
2021-03-05,43138.769062342166
2021-03-06,43226.93647721551
2021-03-07,43306.54415543791
2021-03-08,43403.85008709346
2021-03-09,43511.025509651416
2021-03-10,43626.04908017238
2021-03-11,43726.790027976574
2021-03-12,43843.076183432284
2021-03-13,43929.27516885014
2021-03-14,44012.24134445658
2021-03-15,44111.68586746762
2021-03-16,44215.526521957014
2021-03-17,44315.19957447607
2021-03-18,44394.525153475675
2021-03-19,44493.63395308055
2021-03-20,44580.5892580755
2021-03-21,44687.2859835638
2021-03-22,44790.95196602477
2021-03-23,44881.553168161496
2021-03-24,44976.41449898813
2021-03-25,45065.82236376924
2021-03-26,45165.19557279651
2021-03-27,45274.74699600152
2021-03-28,45364.88973553817
2021-03-29,45469.93020069335
2021-03-30,45564.62762450962
2021-03-31,45656.698896187
2021-04-01,45755.628592587454
2021-04-02,45845.276169363264
2021-04-03,45939.73967630979
2021-04-04,46027.7608973839
2021-04-05,46147.40814871307
2021-04-06,46247.760784232785
2021-04-07,46340.76352915286
2021-04-08,46442.903328260196
2021-04-09,46541.780047763285
2021-04-10,46639.57035176795
2021-04-11,46745.71201876838
2021-04-12,46853.28709586886
2021-04-13,46947.98208439275
2021-04-14,47042.223901986305
2021-04-15,47139.47338501479
2021-04-16,47216.454173367434
2021-04-17,47301.30226274545
2021-04-18,47414.971005419895
2021-04-19,47531.420682554904
2021-04-20,47628.93032215934
2021-04-21,47734.6958917899
2021-04-22,47837.80839333534
2021-04-23,47968.59720141989
2021-04-24,48079.79295053424
2021-04-25,48178.51377461943
2021-04-26,48268.958370213426
2021-04-27,48352.89390701085
2021-04-28,48454.928543369526
2021-04-29,48547.365035916686
2021-04-30,48633.14249882071
2021-05-01,48726.67676997828
2021-05-02,48815.861289942135
2021-05-03,48932.73270629286
2021-05-04,49041.54910386235
2021-05-05,49141.46937744918
2021-05-06,49256.268818838085
2021-05-07,49357.04250191456
2021-05-08,49448.42965990128
2021-05-09,49563.660900673975
2021-05-10,49669.05000111082
2021-05-11,49758.67753956756
2021-05-12,49856.77415278672
2021-05-13,49948.01797025287
2021-05-14,50034.189972943226
2021-05-15,50143.45174841854
2021-05-16,50262.54591482324
2021-05-17,50348.56023908505
2021-05-18,50454.189931451954
2021-05-19,50547.68350576074
2021-05-20,50642.81225192309
2021-05-21,50736.8883126807
2021-05-22,50828.2484049839
2021-05-23,50928.733621263345
2021-05-24,51020.42412009923
2021-05-25,51123.12868835703
2021-05-26,51222.62630726254
2021-05-27,51320.23682679387
2021-05-28,51411.16119017346
2021-05-29,51505.39347686777
2021-05-30,51612.94738912603
2021-05-31,51717.95656100227
2021-06-01,51808.18100855428
2021-06-02,51909.17433160858
2021-06-03,52016.6882028423
2021-06-04,52099.99415003108
2021-06-05,52205.42775195488
2021-06-06,52298.80151436542
2021-06-07,52404.507501051354
2021-06-08,52496.87490948593
2021-06-09,52578.82608847928
2021-06-10,52662.550664100454
2021-06-11,52763.03151356707
2021-06-12,52865.62873858428
2021-06-13,52956.585572333235
2021-06-14,53062.97149692101
2021-06-15,53146.35629629832
2021-06-16,53245.69549831185
2021-06-17,53333.58533631422
2021-06-18,53427.0669752362
2021-06-19,53527.540961949366
2021-06-20,53618.93682829653
2021-06-21,53715.09127285423
2021-06-22,53825.154200946374
2021-06-23,53919.38528225114
2021-06-24,54027.74220337179
2021-06-25,54116.44513482521
2021-06-26,54221.74317660437
2021-06-27,54336.158862810946
2021-06-28,54411.442417809674
2021-06-29,54503.47346525497
2021-06-30,54609.244186526776
2021-07-01,54707.21373266634
2021-07-02,54810.925191400056
2021-07-03,54904.8853395329
2021-07-04,55005.751237407625
2021-07-05,55104.194465053704
2021-07-06,55215.8722856703
2021-07-07,55318.416494103316
2021-07-08,55421.79252072407
2021-07-09,55517.673751062845
2021-07-10,55612.79768882212
2021-07-11,55708.47210694392
2021-07-12,55812.416628367704
2021-07-13,55908.2067835595
2021-07-14,56011.10453212846
2021-07-15,56131.85854011492
2021-07-16,56240.56978714924
2021-07-17,56337.30955182756
2021-07-18,56449.3216910492
2021-07-19,56545.24093731898
2021-07-20,56624.8596919672
2021-07-21,56714.77882885803
2021-07-22,56796.070909647766
2021-07-23,56892.555774807355
2021-07-24,56992.73995859925
2021-07-25,57109.504331722004
2021-07-26,57212.773605459646
2021-07-27,57310.582600171554
2021-07-28,57418.87665598339
2021-07-29,57496.76530289331
2021-07-30,57599.1214484744
2021-07-31,57706.830100413266
2021-08-01,57792.044237955466
2021-08-02,57903.48177838753
2021-08-03,58006.86674246248
2021-08-04,58102.71386332347
2021-08-05,58209.041681984534
2021-08-06,58331.74861056258
2021-08-07,58433.56727311316
2021-08-08,58536.049478976165
2021-08-09,58631.45586998076
2021-08-10,58722.95742628611
2021-08-11,58831.26078445156
2021-08-12,58922.69994619247
2021-08-13,59023.41560856467
2021-08-14,59118.63903409702
2021-08-15,59223.42883235448
2021-08-16,59326.76545340735
2021-08-17,59437.14085284993
2021-08-18,59532.04068886138
2021-08-19,59629.34193950845
2021-08-20,59719.554302350625
2021-08-21,59815.111369749866
2021-08-22,59918.88437468032
2021-08-23,60026.454260846775
2021-08-24,60117.232607605
2021-08-25,60225.92866680606
2021-08-26,60339.48504539411
2021-08-27,60443.61939442635
2021-08-28,60562.38735255193
2021-08-29,60654.6494605609
2021-08-30,60742.202913527784
2021-08-31,60824.41571103874
2021-09-01,60939.37615415363
2021-09-02,61045.91981071717
2021-09-03,61145.363964008066
2021-09-04,61248.163650271264
2021-09-05,61336.90875979828
2021-09-06,61461.36627959445
2021-09-07,61562.6584914142
2021-09-08,61663.75243936025
2021-09-09,61771.010105599235
2021-09-10,61875.820197916604
2021-09-11,61978.059038159394
2021-09-12,62070.15429360494
2021-09-13,62174.868977176295
2021-09-14,62293.689222141045
2021-09-15,62407.143422602596
2021-09-16,62523.07528886899
2021-09-17,62617.963132104676
2021-09-18,62708.06708390209
2021-09-19,62806.80921470109
2021-09-20,62907.36646382398
2021-09-21,63018.30837900869
2021-09-22,63101.38373271154
2021-09-23,63216.679235906144
2021-09-24,63315.099156920354
2021-09-25,63410.83034622088
2021-09-26,63500.709302468276
2021-09-27,63584.16073574962
2021-09-28,63692.39244158924
2021-09-29,63793.125621261126
2021-09-30,63880.226012263716
2021-10-01,63967.27522454308
2021-10-02,64063.917377550184
2021-10-03,64180.60759280308
2021-10-04,64278.01167928944
2021-10-05,64362.98024975826
2021-10-06,64460.522819117396
2021-10-07,64557.79558341992
2021-10-08,64630.8267169905
2021-10-09,64730.283768325324
2021-10-10,64827.97442302324
2021-10-11,64934.93648667137
2021-10-12,65053.42604762083
2021-10-13,65164.69169791631
2021-10-14,65262.00281101076
2021-10-15,65350.93755192334
2021-10-16,65476.671149955844
2021-10-17,65577.26333429599
2021-10-18,65677.40262721512
2021-10-19,65777.16137634403
2021-10-20,65879.1422239517
2021-10-21,65977.69861983246
2021-10-22,66071.96199976366
2021-10-23,66166.49341035126
2021-10-24,66266.16587764911
2021-10-25,66360.73162993777
2021-10-26,66453.603172111
2021-10-27,66554.66747438793
2021-10-28,66652.11770221371
2021-10-29,66767.15763209954
2021-10-30,66840.64793401561
2021-10-31,66951.56300253484
2021-11-01,67064.02385445981
2021-11-02,67143.28995213573
2021-11-03,67239.86307619493
2021-11-04,67336.14866753497
2021-11-05,67422.0735505878
2021-11-06,67514.29538371188
2021-11-07,67603.18962525722
2021-11-08,67720.71232969145
2021-11-09,67830.06911362293
2021-11-10,67942.78466457287
2021-11-11,68050.0013852133
2021-11-12,68138.71086750113
2021-11-13,68233.46566483832
2021-11-14,68338.3594104506
2021-11-15,68426.13813236168
2021-11-16,68533.2681166634
2021-11-17,68630.86486268182
2021-11-18,68727.11665460632
2021-11-19,68834.22625428835
2021-11-20,68938.66888740321
2021-11-21,69035.05922574502
2021-11-22,69146.65252377866
2021-11-23,69235.84189050266
2021-11-24,69342.00124657211
2021-11-25,69447.9322591518
2021-11-26,69544.83679475867
2021-11-27,69648.09812498109
2021-11-28,69735.58698921723
2021-11-29,69844.8272594093
2021-11-30,69942.97823804487
2021-12-01,70037.75100783969
2021-12-02,70148.24110009805
2021-12-03,70241.19766319262
2021-12-04,70327.11305022899
2021-12-05,70411.54675849374
2021-12-06,70517.6068580072
2021-12-07,70604.80256448223
2021-12-08,70722.35050630207
2021-12-09,70801.53121222323
2021-12-10,70918.49577590612
2021-12-11,71020.60595057814
2021-12-12,71119.63881945945
2021-12-13,71214.18962859135
2021-12-14,71318.18098973487
2021-12-15,71417.80464271062
2021-12-16,71528.83766153078
2021-12-17,71629.9799380174
2021-12-18,71731.48295563202
2021-12-19,71827.84683350987
2021-12-20,71927.27737727267
2021-12-21,72030.35539496159
2021-12-22,72113.25371103502
2021-12-23,72199.77185681397
2021-12-24,72307.2044977542
2021-12-25,72408.91315213547
2021-12-26,72507.07331877195
2021-12-27,72607.2576581026
2021-12-28,72710.73347515622
2021-12-29,72805.33587835313
2021-12-30,72897.5528310991
2021-12-31,72999.51128365008
2022-01-01,73089.72755587392
2022-01-02,73193.81008343106
2022-01-03,73276.78424738868
2022-01-04,73387.07580376194
2022-01-05,73491.80177858607
2022-01-06,73594.36207592921
2022-01-07,73704.18898576866
2022-01-08,73820.84373021328
2022-01-09,73930.98743086346
2022-01-10,74012.57868855014
2022-01-11,74099.78291888279
2022-01-12,74193.53473310583
2022-01-13,74293.79564360794
2022-01-14,74398.97223381263
2022-01-15,74491.7147956811
2022-01-16,74593.58246332586
2022-01-17,74686.02863400233
2022-01-18,74779.9134559724
2022-01-19,74865.84684500392
2022-01-20,74956.61451254282
2022-01-21,75043.09766648665
2022-01-22,75133.33893395687
2022-01-23,75243.87535192295
2022-01-24,75334.38136303463
2022-01-25,75460.705183683
2022-01-26,75565.63836269181
2022-01-27,75667.48672392876
2022-01-28,75758.90314612695
2022-01-29,75865.90624492103
2022-01-30,75960.14986665866
2022-01-31,76061.36996480511
2022-02-01,76186.9708101878
2022-02-02,76286.01021119056
2022-02-03,76397.50294445342
2022-02-04,76490.47118020216
2022-02-05,76590.1212952972
2022-02-06,76707.82930165355
2022-02-07,76801.55963107567
2022-02-08,76919.68411665564
2022-02-09,77026.7616360102
2022-02-10,77121.13696825126
2022-02-11,77227.46104564182
2022-02-12,77337.18659013808
2022-02-13,77443.40468976025
2022-02-14,77527.70244256135
2022-02-15,77620.4310708031
2022-02-16,77717.95588444758
2022-02-17,77817.21155015659
2022-02-18,77923.41827113209
2022-02-19,78025.19528114142
2022-02-20,78111.84183755433
2022-02-21,78215.64381606439
2022-02-22,78321.74967351723
2022-02-23,78427.34757799654
2022-02-24,78538.15538525209
2022-02-25,78646.49460679758
2022-02-26,78751.08640758987
2022-02-27,78850.38475047529
2022-02-28,78933.77514114013
2022-03-01,79038.07132333145
2022-03-02,79140.14820020308
2022-03-03,79242.86398857503
2022-03-04,79330.09650281683
2022-03-05,79419.28593741274
2022-03-06,79529.81746594608
2022-03-07,79629.42191440752
2022-03-08,79736.23692138125
2022-03-09,79836.52010514255
2022-03-10,79936.8176665375
2022-03-11,80046.20050459726
2022-03-12,80141.04005731508
2022-03-13,80242.00126508449
2022-03-14,80337.37851219744
2022-03-15,80433.03354992312
2022-03-16,80529.94182868843
2022-03-17,80632.16316640477
2022-03-18,80727.37568018814
2022-03-19,80839.93324144387
2022-03-20,80930.98716842168
2022-03-21,81029.11845198006
2022-03-22,81124.72114139731
2022-03-23,81239.19092024086
2022-03-24,81341.15646800597
2022-03-25,81451.47491340066
2022-03-26,81536.61930967029
2022-03-27,81639.28981232898
2022-03-28,81748.18612028522
2022-03-29,81849.00896017798
2022-03-30,81959.66376392863
2022-03-31,82054.49087942763
2022-04-01,82168.58435382949
2022-04-02,82291.57333506568
2022-04-03,82387.94494946128
2022-04-04,82483.48992424727
2022-04-05,82598.02376901846
2022-04-06,82713.81949047577
2022-04-07,82808.59089020424
2022-04-08,82904.38902203328
2022-04-09,83001.57117594467
2022-04-10,83088.12667083433
2022-04-11,83178.94015136949
2022-04-12,83268.89874370197
2022-04-13,83361.22076805093
2022-04-14,83460.87391917706
2022-04-15,83563.21606650243
2022-04-16,83678.72107143057
2022-04-17,83768.73753102319
2022-04-18,83878.58075500795
2022-04-19,83976.4408665657
2022-04-20,84075.94622946918
2022-04-21,84182.69442439084
2022-04-22,84271.46720417522
2022-04-23,84375.29130163706
2022-04-24,84476.9558237192
2022-04-25,84581.88033635927
2022-04-26,84684.77202279835
2022-04-27,84809.32502419746
2022-04-28,84902.94762435494
2022-04-29,84997.63765480493
2022-04-30,85091.40624954068
2022-05-01,85185.85147834908
2022-05-02,85279.47760707601
2022-05-03,85391.3677723871
2022-05-04,85505.57281486699
2022-05-05,85599.86535192949
2022-05-06,85691.54179619845
2022-05-07,85796.25595176232
2022-05-08,85890.73372131951
2022-05-09,85997.06303949706
2022-05-10,86099.09226970558
2022-05-11,86183.9348285556
2022-05-12,86299.4098805689
2022-05-13,86417.36865729986
2022-05-14,86511.24077039502
2022-05-15,86607.36375479566
2022-05-16,86710.2224087029
2022-05-17,86813.56697660277
2022-05-18,86920.1524193295
2022-05-19,87040.25446471717
2022-05-20,87138.48499244223
2022-05-21,87230.50201999684
2022-05-22,87316.70882771669
2022-05-23,87409.39952731728
2022-05-24,87509.06825758854
2022-05-25,87627.01383622372
2022-05-26,87721.83772323336
2022-05-27,87824.07560274974
2022-05-28,87923.91137378901
2022-05-29,88035.79530652349
2022-05-30,88161.06463078223
2022-05-31,88255.75594305302
2022-06-01,88350.86154862784
2022-06-02,88461.30315739854
2022-06-03,88568.1220722948
2022-06-04,88686.58914555216
2022-06-05,88792.42842740542
2022-06-06,88888.83550649755
2022-06-07,88994.74205480448
2022-06-08,89105.8290906103
2022-06-09,89214.03391242228
2022-06-10,89319.10665273336
2022-06-11,89429.77339962925
2022-06-12,89541.4663555337
2022-06-13,89655.28794544408
2022-06-14,89761.77504431998
2022-06-15,89860.10386351681
2022-06-16,89961.57100038114
2022-06-17,90073.63609004622
2022-06-18,90165.46673333635
2022-06-19,90269.15346642508
2022-06-20,90365.2200783018
2022-06-21,90465.50752653115
2022-06-22,90578.29204515721
2022-06-23,90680.20303583742
2022-06-24,90780.66740131898
2022-06-25,90867.06883990917
2022-06-26,90974.53137556945
2022-06-27,91080.98621738087
2022-06-28,91202.61876461392
2022-06-29,91299.54098226439
2022-06-30,91401.73248554103
2022-07-01,91504.22632237813
2022-07-02,91620.00085517576
2022-07-03,91719.0478998519
2022-07-04,91821.8381151096
2022-07-05,91927.91708020677
2022-07-06,92029.78317143834
2022-07-07,92125.31883529283
2022-07-08,92227.25973522181
2022-07-09,92337.99605272041
2022-07-10,92427.7308997263
2022-07-11,92529.06059646777
2022-07-12,92622.05938831838
2022-07-13,92734.00985460762
2022-07-14,92818.77798555978
2022-07-15,92913.18876708706
2022-07-16,93016.9608858377
2022-07-17,93132.61612613004
2022-07-18,93231.95862351931
2022-07-19,93326.40662825239
