Price,Volume,Volatility,Signal
50464.7846131487,2394.723748404139,6.174620880817174,buy
29505.501759695988,9023.859418169408,2.56072129946573,sell
49128.65394447438,8355.774344564265,3.0768427485650465,buy
34711.32530877013,5579.955765036115,6.174237117633988,buy
45292.233223743184,6199.496924115639,9.46281037769558,sell
45341.18843043579,4795.823148447881,6.779943101637073,sell
41430.98736299034,3977.4987745002077,7.850751021487143,buy
23611.59080217633,9163.221124061482,3.7314199380791413,sell
53412.09982356952,1343.5657648509905,2.7953181579062143,sell
32831.20259886944,4242.623218190657,4.597250657705963,buy
27460.74041599417,3511.1628890799657,8.09061500424557,sell
21631.005662190557,5031.692130486369,4.617366453726502,buy
43635.71772752967,4630.555557997233,8.482581547019624,buy
47102.5744736913,5237.006363345706,9.888842608881758,sell
20663.513157114245,1485.1978745472416,0.8130639907303298,sell
40483.722331971236,5180.100864981443,0.5495605452286666,sell
29059.83100791752,2499.9462574833874,1.5809380588422821,buy
45806.911616378,1924.8803549830934,3.9052597897700276,sell
26974.65716019966,741.8587659832931,1.397317870539781,buy
47637.50952409864,7650.260331685795,8.719578328425683,sell
35469.4138520215,4331.675016479943,0.32914788516793164,buy
57469.199549469384,6303.772464786408,3.226347891724643,sell
25500.83776583973,7303.174098716959,1.928476831992633,buy
33642.65404201034,6825.2349866041795,9.32223936855957,sell
24538.940849623563,4757.957118987854,6.7278619484112765,sell
56987.74473114251,3940.1954366221253,9.129099538868607,sell
55093.57413523924,3822.003105442571,9.726054232072894,sell
30317.665108606227,6436.483089607558,5.021272612405955,sell
46399.361841367165,4998.464113924547,2.41975916967546,buy
52688.888008048634,8506.409255086255,2.017914983346234,buy
42208.032463978496,8759.54964483445,2.306896730689821,sell
41186.023134240255,1788.5477422645329,7.115073745457829,buy
29674.091636018067,1448.713150302684,0.5004127084177072,buy
23724.110712235968,6340.969167756395,0.6084746230238771,sell
55888.63031813307,3082.134905816566,6.120615129593185,sell
56016.722286533215,283.8501157744787,6.456365752700325,buy
45324.05829093071,8897.562426693255,6.686102950792354,buy
33561.191641948026,2346.317595713702,3.7816169954270533,sell
33968.38298450643,9299.87845168951,8.078854398270117,sell
49038.227154809574,7202.601063694711,5.382883418493514,sell
55884.410398103086,7650.269550123695,1.1441097370932527,buy
55483.45697060469,2094.468808352288,7.9912831399667175,sell
51195.02183430495,2418.524813606448,9.535371084077537,buy
45681.26584617151,5260.550762858251,0.6943594987233509,sell
23365.598599801953,1803.7885412336354,3.9743782531357414,sell
26465.14856378455,3123.7737575620195,4.926408843864001,buy
55942.16754108317,3282.4785316832645,1.5500605247753378,sell
44257.1623863836,1680.3363392023646,8.690318583050484,buy
20367.882064665187,2131.3100506120913,2.913081484411436,buy
24058.861714641283,7906.66323588174,7.851784545387785,buy
46540.070764322234,1755.238960017957,6.742845372080328,sell
20202.463353848747,381.72817925483264,6.0206536424235315,sell
26432.322056699944,6330.61393202649,2.002214202095889,sell
41949.351574663444,9762.232881985256,2.2849648534539666,buy
47675.80790770773,3379.016764768902,0.5687492069910363,sell
46078.45038010403,1274.6914616428976,2.4830530548444374,sell
28970.772378422393,5746.834521138555,3.51989173365909,sell
48487.168853901436,9072.906689846897,8.34813850823801,sell
29489.963499872003,7862.2116203019405,3.727287400476573,sell
33015.98792637071,6262.907097285888,7.570755649379503,buy
49859.656204720966,3219.0593164152338,4.450478584825326,sell
45985.315961888584,5464.613715434578,7.870196288739495,sell
53968.93641976712,1003.323928912128,9.765088844326694,sell
46304.51569201374,6821.559700378632,2.474431424770043,buy
42732.34413341887,7278.450587086743,8.637181958442374,sell
23746.990713123698,9653.813066808196,6.256058454427169,buy
34708.63212237734,2677.9338515762092,8.191213189727682,buy
30608.094707269018,282.7185485259241,6.550700432451271,sell
29759.585735163342,5501.523797828791,4.297100122014086,buy
58920.42219009782,7097.225993528463,2.3579419004737248,buy
35723.908986670416,7925.034011241581,0.7933487307785337,buy
55681.86220708453,2018.015436945625,5.401631808161098,sell
45245.545039890516,2691.353403466534,9.904228335815969,buy
51792.45214166594,5174.650160146233,7.406613869640641,sell
40105.48372420768,3372.9480187030185,3.340720859850265,sell
43076.155385054364,8619.063717215706,8.289327520858679,buy
39700.707752754555,4790.225522013331,7.712941601746425,buy
27809.71951192178,8015.82857660983,2.8881943541992223,buy
48898.08461046021,5848.135628775302,0.24164414896292338,sell
31230.89449763423,7753.592402009409,1.269810121486101,sell
20972.638657258154,3393.462566650206,8.78533128408937,buy
45818.89183628671,8331.02455711008,8.38197404951823,buy
27084.42717628196,2818.2659239551135,3.022569108695788,sell
57618.34337411657,5506.378199232579,2.923434720215762,sell
58157.143080103495,2218.6704204213547,7.949363372314464,sell
56594.57560881794,4807.7125640993145,9.383600951964679,buy
34806.34801021778,3249.9345741361612,7.81345884229624,buy
20618.2646611547,2740.363963308421,6.095228902604539,sell
57132.74250350901,9673.15167847757,2.502446368284865,sell
37127.36593269257,1684.7336443186332,5.30490434954308,buy
58666.19276174678,7894.525790828213,2.41176740007332,sell
58544.79908357011,9843.233098883828,8.099313058958058,buy
54120.3782186944,297.0246890267705,3.930914687225599,sell
31777.955682783428,7020.371399016741,8.35360244824086,sell
35403.90914407701,2603.8268750072425,3.8779312580289806,sell
54045.46686067428,500.829460850214,8.259079111478924,sell
32676.880206251106,4088.606831670645,3.3998463701358954,buy
26779.7098674437,9358.656320691663,4.4573137757149315,sell
42272.05049833401,216.4744342332771,6.193335351492309,sell
57446.19096643124,5920.068350104839,0.795847378896195,buy
47841.191866998925,5063.825138093711,9.487249911973098,buy
42802.446803574596,8746.50322727337,5.778697282625651,buy
23887.05975083074,931.6169737541941,5.127418145438942,sell
44600.28906796679,6847.1076958778385,8.41000031408713,buy
59602.15400417053,6833.086014489445,8.671051025978592,sell
25603.36060946096,6723.892166936605,5.270378004837259,buy
40733.18609454947,9429.111499856866,9.279897025357009,sell
55094.92287711822,8248.566537168117,0.7409038841571582,buy
49630.744710168176,515.5299898107095,1.2209353432870538,buy
47880.62963981072,4763.7202219746805,6.008203477142957,buy
48099.36335948437,4039.7352563932013,3.6052520317564785,sell
34379.64604879021,3170.4574887989406,4.695829145273068,sell
31743.673770579735,4568.233579025563,3.347984257181949,buy
52374.44621914055,3903.522430767177,4.106780583304863,sell
52404.53578716723,4380.105608798786,8.244198836748364,sell
54682.892743204146,9794.69246952556,5.975414378557616,sell
56529.62210225885,977.4664500208495,9.973711037906632,sell
40453.69595443751,9230.085611403425,7.890104058427533,sell
40060.65178748798,4854.343463363164,2.809295915608084,buy
51931.80715867101,6275.048230445457,2.7170166654942927,sell
45998.55723111061,8318.81136951517,3.4253928741583706,buy
48078.675090308134,3668.58398857763,8.448268858412654,buy
51831.706777444044,4361.176890070872,0.3701477414405995,buy
55600.21367270265,4154.232954759268,2.3787946608254518,sell
33519.80627406143,3809.8371231040223,9.058692361408243,sell
35023.31810559776,9262.74028430426,6.434974717224194,buy
23759.27759363476,8306.40592281082,2.3457862454604586,buy
43131.20563984696,1179.0998996434635,2.2695351855025456,buy
21437.690951869685,1170.4211895232509,8.639919207418362,buy
38623.920725298405,4335.908197044612,8.94819933194276,sell
41705.78538830306,1076.7080296548097,2.6356978005249414,buy
31461.650085131376,6229.0216431840845,4.263052544957669,buy
43633.33042276043,1522.5469118911658,8.36249781242034,sell
21220.009997561978,5271.495313271331,7.732973642237866,buy
21493.927549968575,171.47747533680575,8.157769455004237,sell
52904.02242638633,3234.3038492852024,5.232142088800891,buy
34407.62565645052,6804.188164359289,9.124335578221213,sell
25082.420506075392,4891.9855082557,3.3269202851489093,sell
40889.730402192174,9784.867911389982,1.6510541300404287,sell
50799.74212394444,8753.627581055487,7.116450092392161,buy
28632.841099873727,3654.800712527197,5.439608718468274,sell
44915.619032760005,550.3167605755185,8.560399111213862,buy
23413.89859975072,8471.700371138686,0.903476566334678,sell
22067.268846744308,9121.219672115247,8.452554794036862,sell
41254.18526272592,8224.211194848463,3.00361706676734,sell
41625.40486440426,1366.704415105672,6.583071104965011,buy
45497.19605992826,9979.35983068165,0.49727501187473233,sell
49043.65334890646,2659.9837933724607,6.1348548334056465,sell
59034.08317850139,7269.628636802864,7.200989722954626,sell
40652.01393204781,9089.545275723643,3.750627123605641,sell
32918.25891764984,2433.3024318740236,2.2325659820951884,buy
51807.44779074815,9091.759691302954,5.422543698375096,buy
30833.290050482967,3163.867634029183,8.348588963912901,sell
37558.85682822544,9766.490901602156,3.3031188471368433,sell
23138.255253690637,2884.4742017666986,2.5994460454606676,sell
21014.0297366183,9539.014665102568,2.861459555513108,sell
58505.936587117,630.0920438374816,9.496408313874978,buy
53439.20482048823,7121.7929155311485,3.656841466069141,sell
47838.96824374792,5367.900224986337,0.13568197489404304,sell
36358.1177765708,4830.983063515034,7.838643958800235,buy
26931.77280283383,2312.5937111328158,7.022820473820363,sell
26257.481706843442,7085.39831878727,1.372825819569392,sell
30009.715926583813,1989.0139653184403,9.850552066435634,buy
41969.06658824482,5573.133780249205,6.119816624520601,sell
48583.83690800249,2607.129094098483,5.0577169603119545,buy
46407.89506870925,9560.651659835425,3.883970749466622,sell
31197.355877837712,383.44881897296295,8.996860280080016,buy
58194.61122652776,2077.3099731012417,2.5152384660437765,buy
49515.876667830744,2498.8750032357325,2.9291121121770285,sell
42174.16210045603,4199.271475101383,1.3118669861970125,sell
44468.82984937409,2404.02939451353,7.615279046284175,sell
36784.00249711159,4964.3559936609745,5.995937876017948,sell
29909.2395800463,8737.408680259536,6.129755075619533,buy
34238.907146050464,7149.427871950791,2.26285726709269,sell
50313.844418574765,5841.6236072976,6.54656705235813,sell
20575.739545190234,981.1314620285285,7.678038627743953,sell
24642.90562027665,6970.521873053828,3.643096454184324,buy
21840.10568087011,1747.5014146783046,8.033336725220952,buy
21629.152092758806,7885.0371210208095,3.5530268264670077,buy
54218.42336044029,2575.5619092505167,7.605570768941948,buy
48146.31437520095,4228.782410376919,0.4339280638314179,buy
38966.953163493,3569.6550029474865,5.556529554589161,sell
23913.36642604006,8602.257755281082,9.698312950334877,sell
39664.6350046733,1352.7901412627405,9.814321546755668,sell
38938.87083122262,5699.884335609408,2.8893505255832324,buy
26928.074796400608,1506.409933486316,4.469851001695519,sell
37354.065969518924,7077.478777708648,0.7234812890676672,buy
35940.18937589494,9060.273465165363,8.746078945285538,buy
44634.003922088654,4402.615773285809,5.72886431608812,buy
45403.74603470575,4932.1133766232615,3.912496721511119,buy
21812.16039088178,9281.486081179346,1.2164285290426156,buy
34984.50458505885,5257.814747628636,9.472996126419202,sell
45034.396628569455,4927.224536690654,5.349168573427837,sell
40125.45034320351,5825.458116772611,2.9009864979207487,sell
54259.59364753289,6923.374389993224,3.567129788301944,sell
46347.7452647578,1158.1454133616107,2.7799020911292622,buy
26517.377083257186,8228.99422464101,6.0579171076841085,sell
22822.749896017194,4411.499771787267,9.306639400227048,sell
45696.77112825263,816.2502479851069,8.581268652932987,buy
21060.45242166487,7883.20842506231,4.657770666717177,buy
43431.02325093853,3831.804719694094,8.282343686779978,buy
57609.209656998304,1093.638201441034,4.288744264635666,sell
43018.96711503516,6374.4124914781805,2.5978406935105167,sell
35526.79704826088,8813.300398993053,9.835809641137637,sell
45731.52873769413,8888.759743198465,3.1084869229111365,buy
38330.11561966066,9580.868400608835,3.304869886770393,buy
41824.671572637395,8690.28405169021,9.89795939108657,buy
57658.59235106101,121.1951015202047,1.4258821823399834,buy
35444.10551203097,3864.3875474925635,7.629286481295981,buy
58447.62255295657,8203.57154106448,9.364546308978992,buy
56214.02567824255,3725.9047593848945,5.166770443326644,sell
27831.64539157186,6055.330213159091,0.12496544085791836,buy
22774.45203500662,6102.537779007867,3.813083546719752,buy
24031.120055097068,3713.7505099843484,1.2045330246097883,buy
20728.87302606199,9054.291880084747,4.220257843243588,buy
23777.718430237135,5081.9606193225645,7.921264940258618,buy
47320.27093665427,4701.363638781258,4.443244333949624,buy
22847.54593840916,9975.38608205277,4.376058701324633,buy
32759.02521175045,4985.653604318905,5.612215821496581,buy
53795.01243877818,1866.1426940929525,5.858736789002034,buy
20930.877429433036,5179.3872863480365,8.577333457109816,sell
52578.739303557435,8158.765681647307,3.1527188483666198,sell
31274.190990935997,7790.917236292987,8.234545517243358,sell
24726.59310486625,7906.959474573863,5.702744112051268,sell
47869.48661456603,7109.435461579326,3.075242542199755,buy
45157.71387119536,2616.7565077602135,3.0217478356601637,sell
55098.880541082115,8634.632449818291,3.675261419346673,sell
49402.84175215543,8945.090307225024,6.264663101937757,buy
52139.23721539394,2022.1116965236356,2.3850361404634968,buy
31281.38290285226,1391.5108018587998,9.211302260555447,buy
27097.58175118891,9758.489189032209,5.791634583361214,buy
50024.59006563433,8696.407240138642,9.208156192260468,sell
52273.38957069056,8943.037857378473,0.5594031499336316,buy
59620.205680026935,8875.126207781512,3.4918525675685865,buy
36504.70707645706,5462.699557933911,0.3257958408074685,buy
34880.723431711325,6499.377192991417,2.795292969469901,sell
51056.51842967987,5499.092236123052,8.633864075459023,sell
33632.141610120714,606.9428569842578,0.4624361868377884,buy
57230.293024142586,7480.48054499245,4.417856289165874,sell
54336.51007372047,5102.7871300252145,1.2639139976849552,buy
37159.76109500074,6512.319840423274,4.226722526677641,sell
50034.84271165989,5076.1340692578,8.404630684217336,buy
50181.71496338729,4968.9320909923135,6.268403230684939,sell
24124.954753437305,1800.7121838298915,7.3938878187810895,sell
56102.11626718267,2859.2657798973746,3.556130742950852,sell
40210.094897914285,1672.6416502451623,9.4495371806004,buy
53058.29864430967,2037.09632669089,7.121694728417051,sell
32801.98404122447,9732.476066161018,4.275808310916855,sell
55820.92913984802,1615.8231131447644,4.322001522247843,sell
35568.06714936653,2765.7772006215555,9.194973361638645,buy
20433.506059211933,5946.837611611991,5.806406465010379,sell
56215.279056770545,6140.767904742755,7.093154178040113,buy
23651.467071445342,1624.3438844639077,4.22864872268039,buy
32772.545503616595,7957.802515273602,2.31455837117067,buy
58002.4786820322,7873.5083923369675,7.263236990744744,buy
58024.28587750225,2449.445271618522,6.1174553441997395,buy
42937.51552493144,2957.7963964870582,5.063294516205316,sell
45273.488486791975,9386.07986804902,6.277807305945192,buy
37937.82087913279,8274.147315196833,2.1620273020359133,sell
31728.43086792258,7008.190627318986,7.959993194666367,sell
33146.581814796635,914.1088929549452,9.486811769701028,buy
46900.738243081534,4240.814400935499,8.921921127260257,buy
50094.9811775072,5637.088533560587,3.2822138785394697,buy
51663.16174903394,1955.3717510393917,4.119457155492551,sell
51584.72571178216,4537.443162871423,8.103182767995856,sell
23648.244121947613,6050.156187138031,5.991659595163577,sell
39776.81218810326,3341.0291331424523,5.524352992398827,sell
22302.35040066577,7831.353707609823,9.273755478581107,sell
41981.15529294942,8420.450858224174,5.406647113672802,sell
37661.22005493508,3303.7337473973007,5.197892927914368,sell
55508.16731033199,8402.705829475326,0.5159840535369605,sell
34036.60050208315,1125.4080044198488,0.7872278900423626,sell
24682.680657104233,8393.518076364298,0.17346104801843676,buy
25719.667282113434,1612.2292735094043,9.141117835257973,sell
50460.42526869889,920.9788098462878,4.143027934175236,buy
44728.72253265044,6453.576503966011,4.738757623720784,buy
24044.90704491161,4772.1799209774135,8.469330781165374,sell
23364.2722445999,9088.116944087044,6.131538472720202,sell
48038.7652583648,3695.573041299407,6.134065804266752,sell
22910.520254567742,2942.8074080325237,3.035690850612643,sell
52874.40237161425,5057.275570827564,8.35569290185274,sell
48249.68908625985,4613.867239109747,1.7417167627909886,sell
23253.95122567599,3509.837657550164,0.6261809625121842,buy
23393.508563407675,6968.038857113453,1.99687323943347,buy
59465.58314004702,7619.662155747692,2.750598465868191,sell
34970.83183024482,8544.541293398353,2.8948794727566467,buy
34825.685882675636,9731.280386632394,6.738084626325799,buy
52511.9826903001,2739.8963021117943,2.256463414553571,buy
57889.94309535435,7189.325476650619,6.798917214500347,buy
59440.042552914834,4003.156531407878,1.0022085150146174,buy
50135.127410357665,6803.11152231597,1.5573043648692995,buy
35050.383421236635,4812.218734457281,5.13733234006085,sell
23340.02866794675,9938.353717402522,9.226768445508762,buy
51085.87663709747,7316.131144328424,8.609719129230028,buy
42336.1699894322,9529.663874299813,9.690659080183751,buy
36968.88036987905,8366.198539863739,6.539742746253892,buy
56254.17540378944,9038.720010517374,6.790567177519311,sell
24447.899292246053,8162.750052425282,6.2877276894217715,buy
39705.00417163437,4645.6753907215225,6.265907336296153,sell
20454.145790696763,2592.7056881341555,1.5564914161690881,buy
38746.42567976505,3766.1697369601698,5.483015666022894,sell
22252.131027273495,300.33870313550943,3.922072541172085,buy
24752.716650722876,5287.532357900205,4.481118436195205,buy
24701.049871084193,5100.072222677046,5.28364567328645,buy
45968.41208464254,5299.979601821833,1.371122100842291,sell
49841.79517061693,9742.909127223433,3.658928565135987,sell
43334.75060388639,9123.394634202908,0.7281506526783755,sell
58486.901938981675,1700.9565054680693,9.798714491181752,sell
34994.823180948166,3751.936963403303,1.2734274853192489,buy
31428.483451274427,4297.166176686293,2.65939491159505,buy
54743.96512757841,3669.2758867313128,8.923799974363632,sell
28943.833540778105,8005.11003967874,4.8788294577675035,buy
58528.901577624456,5287.972931689111,1.44280829505424,buy
20486.178987592655,5763.788188019088,3.9038823265895544,buy
58795.15306830556,8544.834233980462,1.2470931424947198,sell
21726.396478023045,8078.68871881205,2.0821383711365677,sell
55645.724547922844,1408.894075920967,0.6150954848034658,buy
41108.04436345199,7167.754382427979,4.438452196036089,sell
59718.59184477201,4410.817676130152,8.085697605080073,sell
22951.862589415956,3017.0241403187547,5.901094869128966,sell
42154.17137605284,595.1863269316448,6.102818524297656,sell
58772.10142476396,4923.770647419965,2.0857818978240794,buy
40923.913766805956,3618.823139172861,3.5045490481984287,sell
45175.9455254105,2589.979092796368,8.467896828024237,sell
47829.94755938469,6977.25012300988,0.9697762248324939,buy
38181.64259071093,7717.905334424311,8.593513471318484,sell
45102.32320336254,2523.416238391306,4.888531260021377,buy
43372.572476924004,589.5296231255379,8.38775957011866,buy
56046.32041963956,8502.651735595826,3.2482635520045635,sell
21817.855213658317,198.60143792260286,3.454545220671906,buy
31238.52758368921,9377.413689822573,7.540888196399114,buy
58016.45936306235,6313.436752428788,7.87146211658298,sell
55610.55135563665,3286.2816884930708,2.3734823121024533,sell
38226.270111428516,2540.1313048096886,9.731426115736864,sell
44805.30391206147,189.15607621830492,0.9364520320238066,buy
31095.247319245307,2431.1670284076836,0.7781793347110958,buy
27524.846388950453,1463.510185019697,5.995491731332417,buy
38547.93619759929,6160.445585159142,7.255133600939052,buy
34134.08912104211,1748.801327078633,9.612772679327241,buy
43346.24447403489,5333.435391612531,4.1089632299087295,buy
23109.385478599394,5942.152581210261,0.35038494899736783,sell
58975.79230664666,3050.6128136344537,6.068673760519429,buy
59448.429779184116,447.1429952853152,2.967990603927842,buy
47926.468560789806,468.8134180805414,4.386176499834482,sell
41443.854653764814,360.8385887197843,4.935847874274359,buy
32381.10465145311,7417.334204651807,0.7386748463065349,buy
52551.80078827795,3248.2960776615514,4.911219667184618,buy
47389.246902155166,7983.37184107987,4.320564701362716,sell
26504.677573795652,4374.154956044206,7.154188226337273,sell
56437.0873797537,4584.681198216642,6.492092521002212,sell
